snapshot_date,prev_date,ID,change_type,old_value,new_value,delta
2026-06-05,2026-05-22,0019279,work_stopped,,2024-09-30,
2026-06-05,2026-05-22,0019280,awarded,,2023-08-04,
2026-06-05,2026-05-22,0019280,work_stopped,,2024-07-31,
2026-06-05,2026-05-22,0019281,awarded,,2023-08-04,
2026-06-05,2026-05-22,0019281,work_stopped,,2024-11-26,
2026-06-05,2026-05-22,0019282,awarded,,2023-08-04,
2026-06-05,2026-05-22,0019282,work_stopped,,2024-07-31,
2026-06-05,2026-05-22,0019283,awarded,,2023-08-04,
2026-06-05,2026-05-22,0019283,work_stopped,,2024-07-31,
2026-06-05,2026-05-22,0019284,awarded,,2023-08-04,
2026-06-05,2026-05-22,0019284,work_stopped,,2024-08-31,
2026-06-05,2026-05-22,0019285,awarded,,2023-11-03,
2026-06-05,2026-05-22,0019285,work_stopped,,2024-10-31,
2026-06-05,2026-05-22,0019286,cost_change,7637622.85,7671622.85,34000.0
2026-06-05,2026-05-22,0019290,awarded,,2023-08-04,
2026-06-05,2026-05-22,0019290,work_stopped,,2024-07-31,
2026-06-05,2026-05-22,0019291,awarded,,2023-08-04,
2026-06-05,2026-05-22,0019291,work_stopped,,2024-10-09,
2026-06-05,2026-05-22,0019292,awarded,,2023-08-04,
2026-06-05,2026-05-22,0019292,work_stopped,,2024-09-11,
2026-06-05,2026-05-22,0019293,awarded,,2023-08-04,
2026-06-05,2026-05-22,0019293,work_stopped,,2024-07-30,
2026-06-05,2026-05-22,0019294,cost_change,7151091.53,8593368.780000001,1442277.25
2026-06-05,2026-05-22,0019333,awarded,,2023-08-04,
2026-06-05,2026-05-22,0019333,work_stopped,,2024-07-17,
2026-06-05,2026-05-22,0019334,awarded,,2024-05-31,
2026-06-05,2026-05-22,0019334,work_stopped,,2024-05-31,
2026-06-05,2026-05-22,0019335,awarded,,2023-08-04,
2026-06-05,2026-05-22,0019335,work_stopped,,2024-07-18,
2026-06-05,2026-05-22,0019336,awarded,,2024-02-02,
2026-06-05,2026-05-22,0019336,work_stopped,,2025-04-30,
2026-06-05,2026-05-22,0019348,awarded,,2025-08-01,
2026-06-05,2026-05-22,0019349,awarded,,2025-05-30,
2026-06-05,2026-05-22,0019355,cost_change,9898738.78,21479205.64,11580466.86
2026-06-05,2026-05-22,0019452,awarded,,2023-06-22,
2026-06-05,2026-05-22,0019452,work_stopped,,2025-05-14,
2026-06-05,2026-05-22,0019453,awarded,,2025-10-20,
2026-06-05,2026-05-22,0019453,work_stopped,,2026-10-15,
2026-06-05,2026-05-22,0019503,awarded,,2025-01-03,
2026-06-05,2026-05-22,0019503,work_stopped,,2025-11-30,
2026-06-05,2026-05-22,0019504,awarded,,2026-01-02,
2026-06-05,2026-05-22,0019505,awarded,,2026-01-02,
2026-06-05,2026-05-22,0019506,awarded,,2026-01-02,
2026-06-05,2026-05-22,0019507,awarded,,2026-01-02,
2026-06-05,2026-05-22,0019513,awarded,,2026-04-03,
2026-06-05,2026-05-22,0019514,awarded,,2024-07-05,
2026-06-05,2026-05-22,0019514,work_stopped,,2025-06-30,
2026-06-05,2026-05-22,0019518,awarded,,2025-08-01,
2026-06-05,2026-05-22,0019518,work_stopped,,2026-04-30,
2026-06-05,2026-05-22,0019541,awarded,,2024-04-05,
2026-06-05,2026-05-22,0019541,work_stopped,,2025-02-28,
2026-06-05,2026-05-22,0019545,awarded,,2023-09-01,
2026-06-05,2026-05-22,0019546,awarded,,2024-03-01,
2026-06-05,2026-05-22,0019554,awarded,,2025-04-04,
2026-06-05,2026-05-22,0019555,awarded,,2026-03-06,
2026-06-05,2026-05-22,0019558,awarded,,2025-09-05,
2026-06-05,2026-05-22,0019559,awarded,,2025-08-01,
2026-06-05,2026-05-22,0019611,awarded,,2025-08-01,
2026-06-05,2026-05-22,0019616,cost_change,16900000.0,17891152.45,991152.45
2026-06-05,2026-05-22,0019617,cost_change,9125000.0,10468911.58,1343911.58
2026-06-05,2026-05-22,0019624,awarded,,2023-08-04,
2026-06-05,2026-05-22,0019624,work_stopped,,2024-09-20,
2026-06-05,2026-05-22,0019631,cost_change,12974120.45,14025861.25,1051740.8
2026-06-05,2026-05-22,0019637,cost_change,34811000.0,55839900.0,21028900.0
2026-06-05,2026-05-22,0019654,cost_change,5165714.0,8004661.22,2838947.22
2026-06-05,2026-05-22,0019657,cost_change,5790204.82,0.0,-5790204.82
2026-06-05,2026-05-22,0019659,cost_change,5025519.07,0.0,-5025519.07
2026-06-05,2026-05-22,0019660,cost_change,4260714.0,0.0,-4260714.0
2026-06-05,2026-05-22,0019666,awarded,,2025-05-30,
2026-06-05,2026-05-22,0019667,awarded,,2024-07-05,
2026-06-05,2026-05-22,0019675,cost_change,1550893.0,4174839.33,2623946.33
2026-06-05,2026-05-22,0019678,awarded,,2025-05-30,
2026-06-05,2026-05-22,0019678,work_stopped,,2026-03-31,
2026-06-05,2026-05-22,0019683,cost_change,2810000.0,1096802.0699999998,-1713197.93
2026-06-05,2026-05-22,0019691,awarded,,2025-05-02,
2026-06-05,2026-05-22,0019696,awarded,,2025-07-07,
2026-06-05,2026-05-22,0019704,cost_change,1105000.0,1358031.33,253031.33
2026-06-05,2026-05-22,0019706,cost_change,3708000.0,6848737.05,3140737.05
2026-06-05,2026-05-22,0019709,awarded,,2026-01-02,
2026-06-05,2026-05-22,0019710,awarded,,2025-10-31,
2026-06-05,2026-05-22,0019711,awarded,,2026-01-02,
2026-06-05,2026-05-22,0019715,awarded,,2023-11-03,
2026-06-05,2026-05-22,0019715,work_stopped,,2024-10-31,
2026-06-05,2026-05-22,0019779,awarded,,2024-11-21,
2026-06-05,2026-05-22,0019796,awarded,,2025-01-21,
2026-06-05,2026-05-22,0019834,awarded,,2025-09-05,
2026-06-05,2026-05-22,0019835,awarded,,2025-07-04,
2026-06-05,2026-05-22,0019838,cost_change,4862658.6,4954162.3,91503.7
2026-06-05,2026-05-22,0019841,cost_change,5592811.13,6366811.13,774000.0
2026-06-05,2026-05-22,0019855,cost_change,4765500.0,4761258.85,-4241.15
2026-06-05,2026-05-22,0019867,awarded,,2025-10-31,
2026-06-05,2026-05-22,0019868,awarded,,2025-10-31,
2026-06-05,2026-05-22,0019869,awarded,,2025-05-02,
2026-06-05,2026-05-22,0019870,awarded,,2025-10-31,
2026-06-05,2026-05-22,0019871,awarded,,2025-05-02,
2026-06-05,2026-05-22,0019928,awarded,,2025-04-04,
2026-06-05,2026-05-22,0019928,work_stopped,,2026-01-13,
2026-06-05,2026-05-22,0019929,awarded,,2025-04-04,
2026-06-05,2026-05-22,0019929,work_stopped,,2026-01-23,
2026-06-05,2026-05-22,0019930,awarded,,2024-10-04,
2026-06-05,2026-05-22,0019930,work_stopped,,2025-05-31,
2026-06-05,2026-05-22,0019935,cost_change,29000000.0,37329747.94,8329747.94
2026-06-05,2026-05-22,0019936,cost_change,13000000.0,22551079.27,9551079.27
2026-06-05,2026-05-22,0019938,cost_change,6745000.0,12473286.78,5728286.78
2026-06-05,2026-05-22,0019939,cost_change,10290000.0,14760565.53,4470565.53
2026-06-05,2026-05-22,0019946,awarded,,2024-10-04,
2026-06-05,2026-05-22,0019946,work_stopped,,2025-05-31,
2026-06-05,2026-05-22,0019947,awarded,,2024-10-04,
2026-06-05,2026-05-22,0019947,work_stopped,,2025-03-21,
2026-06-05,2026-05-22,0019948,awarded,,2025-01-03,
2026-06-05,2026-05-22,0019948,work_stopped,,2025-06-25,
2026-06-05,2026-05-22,0019949,awarded,,2025-04-04,
2026-06-05,2026-05-22,0019949,work_stopped,,2025-11-28,
2026-06-05,2026-05-22,0019950,awarded,,2025-07-04,
2026-06-05,2026-05-22,0019951,awarded,,2025-01-03,
2026-06-05,2026-05-22,0019951,work_stopped,,2025-09-04,
2026-06-05,2026-05-22,0019952,awarded,,2025-04-04,
2026-06-05,2026-05-22,0019952,work_stopped,,2025-11-30,
2026-06-05,2026-05-22,0019953,awarded,,2025-01-03,
2026-06-05,2026-05-22,0019953,work_stopped,,2025-11-29,
2026-06-05,2026-05-22,0019954,status_change,UNDER-CONSTRUCTION,COMPLETED-CONSTRUCTION,
2026-06-05,2026-05-22,0019954,awarded,,2025-07-04,
2026-06-05,2026-05-22,0019954,work_stopped,,2026-04-30,
2026-06-05,2026-05-22,0019955,awarded,,2025-07-04,
2026-06-05,2026-05-22,0019956,awarded,,2025-04-04,
2026-06-05,2026-05-22,0019956,work_stopped,,2025-10-28,
2026-06-05,2026-05-22,0019957,awarded,,2024-10-04,
2026-06-05,2026-05-22,0019957,work_stopped,,2025-05-31,
2026-06-05,2026-05-22,0019960,awarded,,2025-01-03,
2026-06-05,2026-05-22,0019960,work_stopped,,2025-06-13,
2026-06-05,2026-05-22,0019961,awarded,,2025-07-04,
2026-06-05,2026-05-22,0019961,work_stopped,,2026-04-30,
2026-06-05,2026-05-22,0019962,awarded,,2025-07-04,
2026-06-05,2026-05-22,0019962,work_stopped,,2026-04-30,
2026-06-05,2026-05-22,0019964,awarded,,2025-12-05,
2026-06-05,2026-05-22,0020000,awarded,,2025-10-03,
2026-06-05,2026-05-22,0020014,awarded,,2024-12-06,
2026-06-05,2026-05-22,0020014,work_stopped,,2025-08-28,
2026-06-05,2026-05-22,0020015,awarded,,2025-01-03,
2026-06-05,2026-05-22,0020015,work_stopped,,2026-02-18,
2026-06-05,2026-05-22,0020046,cost_change,17475000.0,17178080.0,-296920.0
2026-06-05,2026-05-22,0020047,awarded,,2024-07-05,
2026-06-05,2026-05-22,0020047,work_stopped,,2025-08-25,
2026-06-05,2026-05-22,0020050,cost_change,30367562.32,398200.0,-29969362.32
2026-06-05,2026-05-22,0020053,awarded,,2025-04-02,
2026-06-05,2026-05-22,0020053,work_stopped,,2025-04-30,
2026-06-05,2026-05-22,0020107,awarded,,2025-07-04,
2026-06-05,2026-05-22,0020111,cost_change,1630000.0,1847357.46,217357.46
2026-06-05,2026-05-22,0020143,cost_change,6900000.0,7071961.15,171961.15
2026-06-05,2026-05-22,0020166,awarded,,2026-03-06,
2026-06-05,2026-05-22,0020167,cost_change,1549771.29,400000.0,-1149771.29
2026-06-05,2026-05-22,0020198,awarded,,2025-08-01,
2026-06-05,2026-05-22,0020200,cost_change,1620000.0,1770000.0,150000.0
2026-06-05,2026-05-22,0020260,cost_change,500000.0,2000000.0,1500000.0
2026-06-05,2026-05-22,0020261,cost_change,500000.0,2000000.0,1500000.0
2026-06-05,2026-05-22,0020263,awarded,,2026-05-21,
2026-06-05,2026-05-22,0020264,awarded,,2026-05-21,
2026-06-05,2026-05-22,0020274,cost_change,2889000.0,350000.0,-2539000.0
2026-06-05,2026-05-22,0020293,awarded,,2025-06-27,
2026-06-05,2026-05-22,0020382,awarded,,2025-09-05,
2026-06-05,2026-05-22,0020383,awarded,,2025-09-05,
2026-06-05,2026-05-22,0020395,cost_change,2300000.0,2270000.0,-30000.0
2026-06-05,2026-05-22,0020420,cost_change,1167000.0,0.0,-1167000.0
2026-06-05,2026-05-22,0020421,cost_change,3500000.0,0.0,-3500000.0
2026-06-05,2026-05-22,0020634,awarded,,2025-10-22,
2026-06-05,2026-05-22,0020635,awarded,,2025-04-04,
2026-06-05,2026-05-22,0020635,work_stopped,,2026-02-28,
2026-06-05,2026-05-22,0020727,cost_change,911811.78,0.0,-911811.78
2026-06-05,2026-05-22,0020728,awarded,,2026-03-06,
2026-06-05,2026-05-22,0020729,awarded,,2025-09-05,
2026-06-05,2026-05-22,0020737,awarded,,2025-08-01,
2026-06-05,2026-05-22,0020738,awarded,,2025-09-05,
2026-06-05,2026-05-22,0020745,awarded,,2025-08-01,
2026-06-05,2026-05-22,0020748,awarded,,2025-12-05,
2026-06-05,2026-05-22,0020758,awarded,,2025-12-05,
2026-06-05,2026-05-22,0020759,cost_change,2265005.0,2269342.98,4337.98
2026-06-05,2026-05-22,0020760,cost_change,4634926.0,4637926.0,3000.0
2026-06-05,2026-05-22,0020761,awarded,,2026-03-06,
2026-06-05,2026-05-22,0020764,awarded,,2025-09-05,
2026-06-05,2026-05-22,0020766,awarded,,2025-10-03,
2026-06-05,2026-05-22,0020767,awarded,,2025-10-03,
2026-06-05,2026-05-22,0020774,awarded,,2026-03-06,
2026-06-05,2026-05-22,0020793,awarded,,2026-03-06,
2026-06-05,2026-05-22,0020795,awarded,,2026-01-02,
2026-06-05,2026-05-22,0020951,awarded,,2025-07-04,
2026-06-05,2026-05-22,0020952,awarded,,2025-07-04,
2026-06-05,2026-05-22,0020953,awarded,,2025-07-04,
2026-06-05,2026-05-22,0020954,awarded,,2025-08-01,
2026-06-05,2026-05-22,0020955,awarded,,2025-09-05,
2026-06-05,2026-05-22,0021192,awarded,,2025-09-05,
2026-06-05,2026-05-22,0021205,cost_change,6000000.0,6700000.0,700000.0
2026-06-05,2026-05-22,0021255,cost_change,14878000.0,16245471.5,1367471.5
2026-06-05,2026-05-22,0021308,awarded,,2025-10-03,
2026-06-05,2026-05-22,0021309,awarded,,2025-10-30,
2026-06-05,2026-05-22,0021310,awarded,,2025-10-31,
2026-06-05,2026-05-22,0021311,awarded,,2025-10-31,
2026-06-05,2026-05-22,0021417,cost_change,1400000.0,1800000.0,400000.0
2026-06-05,2026-05-22,0021697,cost_change,3109660.9,3079660.9,-30000.0
2026-06-05,2026-05-22,121340-,awarded,,2016-04-22,
2026-06-05,2026-05-22,121690-,awarded,,2024-05-07,
2026-06-05,2026-05-22,122012-,awarded,,2017-10-20,
2026-06-05,2026-05-22,122017-,awarded,,2017-04-21,
2026-06-05,2026-05-22,122060-,cost_change,92641131.42,99680031.42,7038900.0
2026-06-05,2026-05-22,122064-,awarded,,2017-05-19,
2026-06-05,2026-05-22,122066-,awarded,,2017-05-19,
2026-06-05,2026-05-22,122150-,awarded,,2016-04-22,
2026-06-05,2026-05-22,122600-,awarded,,2020-10-16,
2026-06-05,2026-05-22,122890-,awarded,,2023-09-01,
2026-06-05,2026-05-22,122900-,awarded,,2025-01-16,
2026-06-05,2026-05-22,132950-,awarded,,2016-06-17,
2026-06-05,2026-05-22,132980-,awarded,,2018-01-19,
2026-06-05,2026-05-22,132981-,awarded,,2019-07-19,
2026-06-05,2026-05-22,132985-,awarded,,2013-04-15,
2026-06-05,2026-05-22,132986-,awarded,,2019-09-20,
2026-06-05,2026-05-22,142060-,awarded,,2014-08-01,
2026-06-05,2026-05-22,170940-,awarded,,2021-06-18,
2026-06-05,2026-05-22,210327-,awarded,,2018-10-19,
2026-06-05,2026-05-22,220680-,awarded,,2019-06-21,
2026-06-05,2026-05-22,222120-,awarded,,2021-05-21,
2026-06-05,2026-05-22,222150-,awarded,,2019-09-20,
2026-06-05,2026-05-22,222160-,awarded,,2021-04-16,
2026-06-05,2026-05-22,222170-,awarded,,2021-05-21,
2026-06-05,2026-05-22,222250-,awarded,,2015-06-19,
2026-06-05,2026-05-22,222255-,awarded,,2015-09-04,
2026-06-05,2026-05-22,222410-,awarded,,2017-08-18,
2026-06-05,2026-05-22,227815-,awarded,,2015-06-19,
2026-06-05,2026-05-22,227816-,awarded,,2015-06-19,
2026-06-05,2026-05-22,231210-,awarded,,2024-08-02,
2026-06-05,2026-05-22,231630-,awarded,,2016-11-18,
2026-06-05,2026-05-22,231635-,awarded,,2016-11-18,
2026-06-05,2026-05-22,242230-,awarded,,2016-09-30,
2026-06-05,2026-05-22,245090-,awarded,,2018-07-20,
2026-06-05,2026-05-22,245320-,awarded,,2015-12-18,
2026-06-05,2026-05-22,245325-,awarded,,2015-12-18,
2026-06-05,2026-05-22,262027-,awarded,,2024-02-29,
2026-06-05,2026-05-22,270900-,awarded,,2022-02-04,
2026-06-05,2026-05-22,311000-,awarded,,2017-02-03,
2026-06-05,2026-05-22,311005-,awarded,,2021-03-05,
2026-06-05,2026-05-22,311400-,awarded,,2025-08-20,
2026-06-05,2026-05-22,311410-,awarded,,2017-03-03,
2026-06-05,2026-05-22,311665-,awarded,,2015-10-16,
2026-06-05,2026-05-22,321530-,awarded,,2017-06-30,
2026-06-05,2026-05-22,321880-,awarded,,2017-10-06,
2026-06-05,2026-05-22,322050-,awarded,,2023-09-01,
2026-06-05,2026-05-22,322250-,awarded,,2022-11-15,
2026-06-05,2026-05-22,322470-,awarded,,2022-07-01,
2026-06-05,2026-05-22,331900-,awarded,,2025-01-31,
2026-06-05,2026-05-22,331910-,awarded,,2020-03-06,
2026-06-05,2026-05-22,332180-,awarded,,2023-06-02,
2026-06-05,2026-05-22,332820-,awarded,,2014-06-20,
2026-06-05,2026-05-22,333171-,awarded,,2018-08-17,
2026-06-05,2026-05-22,333176-,awarded,,2019-01-18,
2026-06-05,2026-05-22,342080-,awarded,,2018-08-10,
2026-06-05,2026-05-22,342880-,cost_change,5396087.09,5675132.0,279044.91
2026-06-05,2026-05-22,343455-,awarded,,2018-06-22,
2026-06-05,2026-05-22,350730-,awarded,,2016-06-17,
2026-06-05,2026-05-22,351090-,awarded,,2018-08-10,
2026-06-05,2026-05-22,351095-,awarded,,2018-08-10,
2026-06-05,2026-05-22,370860-,awarded,,2021-07-02,
2026-06-05,2026-05-22,371070-,cost_change,2350000.0,2300000.0,-50000.0
2026-06-05,2026-05-22,371121-,awarded,,2023-11-03,
2026-06-05,2026-05-22,371121-,work_stopped,,2025-05-17,
2026-06-05,2026-05-22,371150-,awarded,,2020-07-06,
2026-06-05,2026-05-22,421345-,awarded,,2020-03-20,
2026-06-05,2026-05-22,422120-,awarded,,2015-07-31,
2026-06-05,2026-05-22,422125-,awarded,,2015-07-31,
2026-06-05,2026-05-22,422380-,awarded,,2022-09-02,
2026-06-05,2026-05-22,422390-,awarded,,2025-08-01,
2026-06-05,2026-05-22,422470-,awarded,,2020-08-21,
2026-06-05,2026-05-22,431830-,awarded,,2016-03-18,
2026-06-05,2026-05-22,442951-,awarded,,2017-11-17,
2026-06-05,2026-05-22,521855-,awarded,,2023-05-05,
2026-06-05,2026-05-22,521855-,work_stopped,,2024-06-10,
2026-06-05,2026-05-22,522180-,awarded,,2020-10-16,
2026-06-05,2026-05-22,522190-,awarded,,2020-06-19,
2026-06-05,2026-05-22,522200-,awarded,,2024-05-07,
2026-06-05,2026-05-22,522220-,awarded,,2020-04-17,
2026-06-05,2026-05-22,522460-,awarded,,2018-08-17,
2026-06-05,2026-05-22,522570-,awarded,,2024-11-01,
2026-06-05,2026-05-22,522770-,awarded,,2015-07-02,
2026-06-05,2026-05-22,522775-,awarded,,2015-07-02,
2026-06-05,2026-05-22,522780-,awarded,,2015-11-20,
2026-06-05,2026-05-22,522790-,awarded,,2017-07-21,
2026-06-05,2026-05-22,532370-,awarded,,2018-04-20,
2026-06-05,2026-05-22,532650-,awarded,,2023-10-06,
2026-06-05,2026-05-22,570720-,awarded,,2020-06-19,
2026-06-05,2026-05-22,570940-,awarded,,2019-05-17,
2026-06-05,2026-05-22,570943-,awarded,,2021-02-19,
2026-06-05,2026-05-22,610890-,awarded,,2015-10-16,
2026-06-05,2026-05-22,621410-,awarded,,2020-06-19,
2026-06-05,2026-05-22,621530-,awarded,,2017-03-17,
2026-06-05,2026-05-22,621595-,awarded,,2018-09-21,
2026-06-05,2026-05-22,631260-,awarded,,2019-04-19,
2026-06-05,2026-05-22,631490-,awarded,,2022-05-26,
2026-06-05,2026-05-22,632885-,awarded,,2021-02-19,
2026-06-05,2026-05-22,642170-,awarded,,2022-04-06,
2026-06-05,2026-05-22,650540-,awarded,,2023-05-05,
2026-06-05,2026-05-22,662510-,awarded,,2016-04-22,
2026-06-05,2026-05-22,713210-,awarded,,2019-04-19,
2026-06-05,2026-05-22,713300-,awarded,,2022-05-06,
2026-06-05,2026-05-22,720970-,awarded,,2014-05-02,
2026-06-05,2026-05-22,721290-,awarded,,2023-06-02,
2026-06-05,2026-05-22,721440-,awarded,,2017-02-17,
2026-06-05,2026-05-22,721780-,awarded,,2020-11-20,
2026-06-05,2026-05-22,721790-,awarded,,2020-11-20,
2026-06-05,2026-05-22,722030-,awarded,,2019-09-20,
2026-06-05,2026-05-22,731048-,awarded,,2024-07-05,
2026-06-05,2026-05-22,731830-,awarded,,2019-04-19,
2026-06-05,2026-05-22,731865-,awarded,,2018-12-14,
2026-06-05,2026-05-22,751770-,awarded,,2021-08-20,
2026-06-05,2026-05-22,751775-,awarded,,2021-08-20,
2026-06-05,2026-05-22,751810-,awarded,,2017-02-21,
2026-06-05,2026-05-22,M003308,awarded,,2016-04-22,
2026-06-05,2026-05-22,M004417,awarded,,2023-12-29,
2026-06-05,2026-05-22,M004417,work_stopped,,2025-02-23,
2026-06-05,2026-05-22,M004721,awarded,,2018-12-14,
2026-06-05,2026-05-22,M004804,awarded,,2021-06-18,
2026-06-05,2026-05-22,M004805,awarded,,2018-05-18,
2026-06-05,2026-05-22,M004808,awarded,,2020-02-21,
2026-06-05,2026-05-22,M004819,awarded,,2023-02-03,
2026-06-05,2026-05-22,M004819,work_stopped,,2024-01-13,
2026-06-05,2026-05-22,M004828,awarded,,2021-11-05,
2026-06-05,2026-05-22,M004842,awarded,,2022-04-01,
2026-06-05,2026-05-22,M004845,awarded,,2019-08-16,
2026-06-05,2026-05-22,M004853,awarded,,2020-04-17,
2026-06-05,2026-05-22,M004879,awarded,,2020-02-21,
2026-06-05,2026-05-22,M004921,awarded,,2018-12-14,
2026-06-05,2026-05-22,M004922,awarded,,2018-04-20,
2026-06-05,2026-05-22,M004935,awarded,,2019-06-21,
2026-06-05,2026-05-22,M004941,awarded,,2021-02-19,
2026-06-05,2026-05-22,M004952,awarded,,2021-01-22,
2026-06-05,2026-05-22,M004959,awarded,,2018-12-14,
2026-06-05,2026-05-22,M004960,awarded,,2019-06-21,
2026-06-05,2026-05-22,M004962,awarded,,2022-07-01,
2026-06-05,2026-05-22,M004962,work_stopped,,2023-09-12,
2026-06-05,2026-05-22,M004965,awarded,,2022-11-04,
2026-06-05,2026-05-22,M004965,work_stopped,,2023-09-30,
2026-06-05,2026-05-22,M004967,awarded,,2019-03-22,
2026-06-05,2026-05-22,M004974,awarded,,2022-03-04,
2026-06-05,2026-05-22,M004990,awarded,,2019-06-16,
2026-06-05,2026-05-22,M004997,awarded,,2019-03-22,
2026-06-05,2026-05-22,M005001,awarded,,2021-02-05,
2026-06-05,2026-05-22,M005002,awarded,,2023-03-03,
2026-06-05,2026-05-22,M005002,work_stopped,,2024-01-31,
2026-06-05,2026-05-22,M005003,awarded,,2018-07-20,
2026-06-05,2026-05-22,M005004,awarded,,2018-11-30,
2026-06-05,2026-05-22,M005033,awarded,,2022-07-01,
2026-06-05,2026-05-22,M005033,work_stopped,,2023-05-31,
2026-06-05,2026-05-22,M005037,awarded,,2020-05-22,
2026-06-05,2026-05-22,M005044,awarded,,2023-01-06,
2026-06-05,2026-05-22,M005044,work_stopped,,2023-11-30,
2026-06-05,2026-05-22,M005046,awarded,,2020-01-17,
2026-06-05,2026-05-22,M005051,awarded,,2019-08-16,
2026-06-05,2026-05-22,M005056,awarded,,2018-04-20,
2026-06-05,2026-05-22,M005059,awarded,,2020-08-21,
2026-06-05,2026-05-22,M005065,awarded,,2018-12-14,
2026-06-05,2026-05-22,M005066,awarded,,2021-11-05,
2026-06-05,2026-05-22,M005070,awarded,,2018-09-21,
2026-06-05,2026-05-22,M005071,awarded,,2018-11-02,
2026-06-05,2026-05-22,M005074,awarded,,2025-08-01,
2026-06-05,2026-05-22,M005075,awarded,,2017-12-15,
2026-06-05,2026-05-22,M005081,awarded,,2019-03-22,
2026-06-05,2026-05-22,M005085,awarded,,2018-08-17,
2026-06-05,2026-05-22,M005086,awarded,,2019-12-20,
2026-06-05,2026-05-22,M005091,awarded,,2024-05-31,
2026-06-05,2026-05-22,M005091,work_stopped,,2025-07-06,
2026-06-05,2026-05-22,M005099,awarded,,2023-05-05,
2026-06-05,2026-05-22,M005099,work_stopped,,2024-03-31,
2026-06-05,2026-05-22,M005103,awarded,,2020-05-22,
2026-06-05,2026-05-22,M005104,awarded,,2020-08-21,
2026-06-05,2026-05-22,M005130,awarded,,2025-01-03,
2026-06-05,2026-05-22,M005130,work_stopped,,2025-11-30,
2026-06-05,2026-05-22,M005133,awarded,,2021-03-05,
2026-06-05,2026-05-22,M005142,awarded,,2019-11-22,
2026-06-05,2026-05-22,M005150,awarded,,2021-04-16,
2026-06-05,2026-05-22,M005151,awarded,,2021-12-03,
2026-06-05,2026-05-22,M005154,awarded,,2021-03-19,
2026-06-05,2026-05-22,M005157,awarded,,2020-12-31,
2026-06-05,2026-05-22,M005158,awarded,,2021-04-30,
2026-06-05,2026-05-22,M005159,awarded,,2025-10-31,
2026-06-05,2026-05-22,M005160,awarded,,2022-04-01,
2026-06-05,2026-05-22,M005161,cost_change,115283.0,0.0,-115283.0
2026-06-05,2026-05-22,M005166,awarded,,2021-07-16,
2026-06-05,2026-05-22,M005167,awarded,,2018-09-21,
2026-06-05,2026-05-22,M005173,awarded,,2022-07-01,
2026-06-05,2026-05-22,M005173,work_stopped,,2023-09-13,
2026-06-05,2026-05-22,M005176,awarded,,2025-06-27,
2026-06-05,2026-05-22,M005186,awarded,,2020-11-20,
2026-06-05,2026-05-22,M005190,awarded,,2019-07-19,
2026-06-05,2026-05-22,M005193,awarded,,2018-11-30,
2026-06-05,2026-05-22,M005199,awarded,,2019-01-18,
2026-06-05,2026-05-22,M005204,awarded,,2022-02-04,
2026-06-05,2026-05-22,M005209,awarded,,2018-08-17,
2026-06-05,2026-05-22,M005210,awarded,,2025-05-02,
2026-06-05,2026-05-22,M005215,awarded,,2021-06-04,
2026-06-05,2026-05-22,M005216,awarded,,2025-12-05,
2026-06-05,2026-05-22,M005218,awarded,,2020-03-20,
2026-06-05,2026-05-22,M005220,awarded,,2019-06-21,
2026-06-05,2026-05-22,M005241,awarded,,2019-10-18,
2026-06-05,2026-05-22,M005243,awarded,,2021-01-22,
2026-06-05,2026-05-22,M005245,awarded,,2021-03-05,
2026-06-05,2026-05-22,M005246,awarded,,2017-08-18,
2026-06-05,2026-05-22,M005247,awarded,,2019-06-21,
2026-06-05,2026-05-22,M005248,awarded,,2019-04-19,
2026-06-05,2026-05-22,M005251,awarded,,2019-06-21,
2026-06-05,2026-05-22,M005252,awarded,,2021-09-02,
2026-06-05,2026-05-22,M005253,awarded,,2019-10-18,
2026-06-05,2026-05-22,M005256,awarded,,2020-05-22,
2026-06-05,2026-05-22,M005261,awarded,,2021-04-05,
2026-06-05,2026-05-22,M005262,awarded,,2022-11-04,
2026-06-05,2026-05-22,M005262,work_stopped,,2023-09-30,
2026-06-05,2026-05-22,M005263,awarded,,2020-07-17,
2026-06-05,2026-05-22,M005264,awarded,,2021-12-03,
2026-06-05,2026-05-22,M005267,awarded,,2024-02-02,
2026-06-05,2026-05-22,M005267,work_stopped,,2024-08-13,
2026-06-05,2026-05-22,M005275,awarded,,2020-11-20,
2026-06-05,2026-05-22,M005283,awarded,,2024-12-06,
2026-06-05,2026-05-22,M005283,work_stopped,,2025-10-15,
2026-06-05,2026-05-22,M005285,awarded,,2019-12-20,
2026-06-05,2026-05-22,M005287,awarded,,2018-02-16,
2026-06-05,2026-05-22,M005288,awarded,,2023-10-06,
2026-06-05,2026-05-22,M005288,work_stopped,,2024-08-27,
2026-06-05,2026-05-22,M005289,awarded,,2026-04-03,
2026-06-05,2026-05-22,M005291,awarded,,2026-04-03,
2026-06-05,2026-05-22,M005292,awarded,,2018-09-21,
2026-06-05,2026-05-22,M005293,awarded,,2018-08-17,
2026-06-05,2026-05-22,M005297,awarded,,2019-06-21,
2026-06-05,2026-05-22,M005300,awarded,,2020-05-22,
2026-06-05,2026-05-22,M005312,awarded,,2019-08-16,
2026-06-05,2026-05-22,M005332,awarded,,2019-11-22,
2026-06-05,2026-05-22,M005333,awarded,,2019-09-20,
2026-06-05,2026-05-22,M005337,awarded,,2021-05-21,
