ID,URL,Desc_short,Status,Description
0012338,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012338,Lakeview Drive In Glennville - TIA,COMPLETED-CONSTRUCTION,
0012347,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012347,Continental Drive In Glennville - TIA,COMPLETED-CONSTRUCTION,
0012348,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012348,Sharon Road In Glennville - TIA,COMPLETED-CONSTRUCTION,
0012349,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012349,Taylor Lane In Glennville - TIA,COMPLETED-CONSTRUCTION,
0012350,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012350,Queen Drive In Glennville - TIA,COMPLETED-CONSTRUCTION,
0012351,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012351,Baker Street In Glennville - TIA,COMPLETED-CONSTRUCTION,
0012352,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012352,Railroad Street In Glennville - TIA,COMPLETED-CONSTRUCTION,
0012353,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012353,Kicklighter Street In Glennville - TIA,COMPLETED-CONSTRUCTION,
0012355,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012355,Cedar Street In Glennville - TIA,COMPLETED-CONSTRUCTION,
0012356,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012356,Rustin Street In Glennville - TIA,COMPLETED-CONSTRUCTION,
0012357,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012357,China Street In Glennville - TIA,COMPLETED-CONSTRUCTION,
0012358,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012358,Banks Street In Glennville - TIA,COMPLETED-CONSTRUCTION,
0012359,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012359,Loves Chapel Road In Glennville - TIA,COMPLETED-CONSTRUCTION,
0012368,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012368,Blount Street In Reidsville - TIA,UNDER-CONSTRUCTION,
0012369,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012369,Anderson Street In Reidsville - TIA,UNDER-CONSTRUCTION,
0012370,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012370,Chandler Ave In Reidsville - TIA,UNDER-CONSTRUCTION,
0012371,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012371,Church Street In Reidsville - TIA,UNDER-CONSTRUCTION,
0012372,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012372,Glenview Drive In Reidsville - TIA,UNDER-CONSTRUCTION,
0012377,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012377,Fishing Creek Road In Telfair County - TIA,UNDER-CONSTRUCTION,
0012378,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012378,Kinnett & Friendship Connector In Telfair County - TIA,UNDER-CONSTRUCTION,
0012379,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012379,5311 Operations In Telfair County - Band 1 - TIA,UNKNOWN,
0012381,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012381,Various Locations - Plmx Rsrf,COMPLETED-CONSTRUCTION,"This TIA project consists of 0.11 miles of asphalt patching, leveling and resurfacing on Randall Street in the City of Lumber City beginning at Virginia Ave and ending at Church Street."
0012383,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012383,Various Locations - Plmx Rsrf,COMPLETED-CONSTRUCTION,"This TIA project consists of 0.26 miles of asphalt patching, leveling and resurfacing on West Ave in the City of Lumber City beginning at West Railroad Ave and ending at John Street."
0012386,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012386,Various Locations - Plmx Rsrf,COMPLETED-CONSTRUCTION,"This TIA project consists of 0.68 miles of asphalt patching, leveling and resurfacing on Church Street in the City of Lumber City beginning at US 341 and ending at Ocmulgee Street."
0012387,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012387,Virginia Ave In Lumber City - TIA,COMPLETED-CONSTRUCTION,
0012390,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012390,Various Locations - Plmx Rsrf,COMPLETED-CONSTRUCTION,"This TIA project consists of 0.65 miles of asphalt patching, leveling and resurfacing on Old Sandy Pit Road in the City of Lumber City beginning at US 341 and ending at Red Oak Road."
0012392,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012392,Various Locations - Plmx Rsrf,COMPLETED-CONSTRUCTION,"This TIA project consists of 0.13 miles of asphalt patching, leveling and resurfacing on Pine Street in the City of Lumber City beginning at Central Ave and ending at Jones Street."
0012398,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012398,CS 738/2Nd Ave From Andrew Street To Oak Street In Mcrae - TIA,COMPLETED-CONSTRUCTION,
0012408,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012408,CS 738/2Nd Ave From Huckabee St To Willow Crk Ln In Mcrae-TIA,COMPLETED-CONSTRUCTION,
0012410,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012410,5Th Ave In Mcrae - TIA,COMPLETED-CONSTRUCTION,
0012411,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012411,Graham Street In Mcrae - TIA,COMPLETED-CONSTRUCTION,
0012412,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012412,Brewton In Mcrae - TIA,COMPLETED-CONSTRUCTION,
0012413,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012413,Bruce St From Macville Ave To E Willow Creek Ln In Mcrae-TIA,COMPLETED-CONSTRUCTION,
0012414,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012414,4Th Ave In Mcrae - TIA,COMPLETED-CONSTRUCTION,
0012415,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012415,CS 746/8Th Ave From Liberty St To Willow Creek Ln In Mcrae-TIA,COMPLETED-CONSTRUCTION,
0012416,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012416,CS 766/Telfair Ave From Smith St To Willow Crk Ln In Mcrae-TIA,COMPLETED-CONSTRUCTION,
0012417,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012417,Strozier Street In Mcrae - TIA,COMPLETED-CONSTRUCTION,
0012419,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012419,Lyons Center Road In Toombs County - TIA,UNDER-CONSTRUCTION,
0012420,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012420,County Wide Striping In Toombs County - TIA,UNDER-CONSTRUCTION,
0012424,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012424,Five Point In Toombs County - TIA,UNDER-CONSTRUCTION,
0012428,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012428,New Normantown Road In Toombs County - TIA,UNDER-CONSTRUCTION,
0012430,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012430,West Oglethorpe Ave In Lyons - TIA,COMPLETED-CONSTRUCTION,
0012431,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012431,North Lanier & North Lexington In Lyons - TIA,COMPLETED-CONSTRUCTION,
0012432,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012432,SR 292 - Construction Of A Roundabout,UNDER-CONSTRUCTION,This TIA project consists of installing a single lane roundabout at the intersection of SR 292 & Oxley Drive in the City of Lyons.
0012437,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012437,Pete Phillips Road In Vidalia - TIA,COMPLETED-CONSTRUCTION,
0012438,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012438,Brinson Road In Vidalia - TIA,COMPLETED-CONSTRUCTION,
0012439,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012439,Lowery Place In Vidalia - TIA,COMPLETED-CONSTRUCTION,
0012440,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012440,Curry Street In Vidalia - TIA,COMPLETED-CONSTRUCTION,
0012441,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012441,Truman Street In Vidalia - TIA,COMPLETED-CONSTRUCTION,
0012442,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012442,Rudell Road In Vidalia - TIA,COMPLETED-CONSTRUCTION,
0012443,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012443,Semco Road In Vidalia - TIA,COMPLETED-CONSTRUCTION,
0012444,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012444,Railroad Crossing Upgrades @ 3 Locs In Vidalia - TIA,COMPLETED-CONSTRUCTION,
0012451,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012451,Ohoopee Bend RD From SR 86 To Dead End In Treutlen County-TIA,UNDER-CONSTRUCTION,
0012452,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012452,Various Cnty RDs - Resurfacing,COMPLETED-CONSTRUCTION,"This TIA project consists of 0.808 miles of asphalt patching, leveling and double surface treatment on Deer Run Road in Treutlen County beginning at Tobacco Road and ending at paving joint."
0012453,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012453,Various Cnty RDs - Resurfacing,COMPLETED-CONSTRUCTION,"This TIA project consists of 1.397 miles of asphalt patching, leveling and double surface treatment on Tobacco Trail Road in Treutlen County beginning at Deer Run Road and ending at SR 46."
0012454,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012454,Various Cnty RDs - Resurfacing,COMPLETED-CONSTRUCTION,This TIA project consists of minor asphalt patching and spot overlay on Norristown Road in Treutlen County.
0012455,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012455,Various Cnty RDs - Resurfacing,COMPLETED-CONSTRUCTION,"This TIA project consists of 0.798 miles of asphalt patching, leveling and double surface treatment on Crooked Run Road in Treutlen County."
0012456,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012456,Various Cnty RDs - Resurfacing,COMPLETED-CONSTRUCTION,"This TIA project consists of 1.508 miles of asphalt patching, leveling and single surface treatment on Secret Forest Road in Treutlen County beginning at Thompson Pond Road and ending at Old Louisville Road."
0012462,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012462,Varnedo Street In Soperton - TIA,COMPLETED-CONSTRUCTION,
0012475,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012475,Pitus Road In Soperton - TIA,COMPLETED-CONSTRUCTION,
0012476,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012476,Alpha Road In Soperton - TIA,COMPLETED-CONSTRUCTION,
0012477,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012477,Faith Circle In Soperton - TIA,COMPLETED-CONSTRUCTION,
0012478,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012478,Florida Ave Ext In Soperton - TIA,COMPLETED-CONSTRUCTION,
0012479,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012479,Kelly Street In Soperton - TIA,COMPLETED-CONSTRUCTION,
0012481,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012481,Ivy Circle In Soperton - TIA,COMPLETED-CONSTRUCTION,
0012482,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012482,Maple Street In Soperton - TIA,COMPLETED-CONSTRUCTION,
0012483,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012483,Clover Street In Soperton - TIA,COMPLETED-CONSTRUCTION,
0012484,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012484,Berry Street In Soperton - TIA,COMPLETED-CONSTRUCTION,
0012485,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012485,Norman Street In Soperton - TIA,COMPLETED-CONSTRUCTION,
0012487,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012487,Gardi-Broadhurst Road In Wayne County - TIA,COMPLETED-CONSTRUCTION,
0012489,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012489,Macon St & Broadhurst RD West - Widening Rehab,COMPLETED-CONSTRUCTION,Project includes 6.09 Miles of Full Depth Reclamation on Broadhurst Road beginning at US 301/SR 23 and ending at Sharp Street in Screven.  Heart Of Georgia Band 2 TIA Project.  
0012490,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012490,CR 234/Louisiana Road @ CSX #637370R In Wayne County - TIA,UNDER-CONSTRUCTION,
0012491,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012491,CR 222/Ed Harrell Road @ CSX #637379C In Wayne County - TIA,UNDER-CONSTRUCTION,
0012492,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012492,CR 232/Slover Road @ CSX #637371X In Wayne County - TIA,UNDER-CONSTRUCTION,
0012496,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012496,Industrial Park Road In Wayne County - TIA,UNDER-CONSTRUCTION,
0012497,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012497,Linden Bluff Road In Wayne County - TIA,COMPLETED-CONSTRUCTION,
0012498,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012498,Killingsworth Road In Wayne County - TIA,COMPLETED-CONSTRUCTION,
0012499,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012499,Holmesville Road In Wayne County - TIA,COMPLETED-CONSTRUCTION,
0012500,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012500,CR 127/Holemesville Road In Wayne County - TIA,COMPLETED-CONSTRUCTION,
0012503,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012503,Orange St - Inter Improv,COMPLETED-CONSTRUCTION,This TIA project consists of upgrading the existing traffic signal at the intersection of US 84 & Orange Street in Jesup to include Mast Arms and minor improvements to turning radius.
0012504,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012504,Macon St & Broadhurst RD West - Widening Rehab,COMPLETED-CONSTRUCTION,"Project includes 2.23 Miles of asphalt patching, leveling, and resurfacing on South Macon Street in the City of Jesup from West Orange Street to Sunset Blvd.  Heart Of Georgia Band 2 TIA Project."
0012505,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012505,Orange St - Inter Improv,COMPLETED-CONSTRUCTION,This TIA project consists of upgrading the existing traffic signal at the intersection of US 84 & Cherry Street in Jesup to include Mast Arms with the addition of a right turn lane.
0012507,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012507,Eleventh Street In Jesup - TIA,UNDER-CONSTRUCTION,
0012509,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012509,Hunter Street In Jesup - TIA,UNDER-CONSTRUCTION,
0012510,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012510,Orange St - Inter Improv,COMPLETED-CONSTRUCTION,This TIA project consists of upgrading the existing traffic signal at the intersection of US 84 & US 341 in Jesup to include Mast Arms and minor improvements to turning radius.
0012511,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012511,Bay Acres Road In Jesup - TIA,UNDER-CONSTRUCTION,
0012512,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012512,East Plum Street In Jesup - TIA,UNDER-CONSTRUCTION,
0012513,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012513,SR 23/US 301 Sidewalk In Jesup - TIA,UNDER-CONSTRUCTION,
0012515,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012515,Ivey Street In Odum - TIA,COMPLETED-CONSTRUCTION,
0012516,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012516,CS 501/Tillman St From NS #729067A To Hires Ave In Odum - TIA,COMPLETED-CONSTRUCTION,
0012517,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012517,CR 116/Tillman St From SR 27 To CS 502/Roberson RD In Odum-TIA,COMPLETED-CONSTRUCTION,
0012520,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012520,Mt Olivet Church Road In Wheeler County - TIA,UNDER-CONSTRUCTION,
0012525,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012525,Various County RDs - Resurfacing,COMPLETED-CONSTRUCTION,This TIA Project consists of 0.230 miles of plant mix leveling & resurfacing on Kent Street from Pearl Ave to the End of Pavement in the City of Alamo.
0012526,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012526,Various County RDs - Resurfacing,COMPLETED-CONSTRUCTION,This TIA Project consists of 0.383 miles of plant mix leveling & resurfacing on Second Ave from US 280 to SR 26 in the City of Alamo.
0012527,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012527,Various County RDs - Resurfacing,COMPLETED-CONSTRUCTION,This TIA Project consists of 0.488 miles of plant mix leveling & resurfacing on West Railroad Street from SR 26 to Short Street in the City of Alamo.
0012528,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012528,Various County RDs - Resurfacing,COMPLETED-CONSTRUCTION,This TIA Project consists of 0.174 miles of plant mix leveling & resurfacing on Snowhill Road from US 280 to East Railroad Street in the City of Alamo.
0012533,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012533,Various County RDs - Resurfacing,COMPLETED-CONSTRUCTION,This TIA Project consists of 0.270 miles of plant mix leveling & resurfacing on West 4th Ave & West 1st Ave from North 2nd Street to North 5th Street in the City of Glenwood.
0012534,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012534,Various County RDs - Resurfacing,COMPLETED-CONSTRUCTION,This TIA Project consists of 0.485 miles of plant mix leveling & resurfacing on West 5th Ave & West 6th Ave from North 2nd Street to North 5th Street in the City of Glenwood.
0012535,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012535,Various County RDs - Resurfacing,COMPLETED-CONSTRUCTION,This TIA Project consists of 0.130 miles of plant mix leveling & resurfacing on South 4th Street & North 4th Street from West 1st Ave to West 2nd Ave in the City of Glenwood.
0012536,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012536,Mount Olive Road In Wilcox County - TIA,COMPLETED-CONSTRUCTION,
0012538,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012538,Thistle Road In Wilcox County - TIA,COMPLETED-CONSTRUCTION,
0012539,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012539,Statham Shoals Road In Wilcox County - TIA,COMPLETED-CONSTRUCTION,
0012540,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012540,Walker Road In Wilcox County - TIA,COMPLETED-CONSTRUCTION,
0012548,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012548,Wilson Road In Abbeville - TIA,UNDER-CONSTRUCTION,
0012549,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012549,West Neopolis Street In Abbeville - TIA,COMPLETED-CONSTRUCTION,
0012554,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012554,West Neapolis Street In Abbeville - TIA,COMPLETED-CONSTRUCTION,
0012556,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012556,Depot Street In Abbeville - TIA,COMPLETED-CONSTRUCTION,
0012557,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012557,Church Street In Abbeville - TIA,COMPLETED-CONSTRUCTION,
0012559,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012559,College Street In Abbeville - TIA,COMPLETED-CONSTRUCTION,
0012560,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012560,College Street Seg 2 In Abbeville - TIA,COMPLETED-CONSTRUCTION,
0012561,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012561,Sibbie Road In Abbeville - TIA,COMPLETED-CONSTRUCTION,
0012562,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012562,Burkett Street In Abbeville - TIA,COMPLETED-CONSTRUCTION,
0012563,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012563,West Park Ave In Abbeville - TIA,COMPLETED-CONSTRUCTION,
0012564,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012564,East Park Ave In Abbeville - TIA,COMPLETED-CONSTRUCTION,
0012568,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012568,Ginhouse Street In Rochelle - TIA,UNDER-CONSTRUCTION,
0012570,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012570,Mill Street In Rochelle - TIA,UNDER-CONSTRUCTION,
0012574,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012574,SR 56 - Widening & Recon,COMPLETED-CONSTRUCTION,This project propses to widen existing SR56/Mike Padgett Highway from variable rural 2 and 3 lanes to 4 lanes with a 12' flush median and rural 8' shoulders from Burke/Richmond County line to the intersection with SR 23
0012575,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012575,SR 56 - Widening & Reconstr,COMPLETED-CONSTRUCTION,The proposed project will widen a 2.6 mile section of SR 56 from US 25/Waynesboro Bypass to Cates Meade Road in Burke County.  It is proposed to widen the existing two lane section to a three lane section
0012576,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012576,"SR 56 - Recon, Widening",COMPLETED-CONSTRUCTION,This project will widen SR 56 from Cates Mead Rd to SR 80.  The existing 2 lane rural roadway will be widened to provide 2-12¿ lanes in each direction separated by a 14¿ flush median.
0012577,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012577,I-185/SR 411 -  Interchange Constr,UNDER-CONSTRUCTION,Reconstruction of the interchange of I-185 and Buena Vista Rd to include a Diverging Diamond Interchange. 
0012578,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012578,US 280/SR 30 - Bridge Construction,COMPLETED-CONSTRUCTION,"This project will construct a new parallel bridge south of the existing bridge, over Lake Blackshear. The proposed pavement will tie into the existing pavement over a minimal distance from the ends of the proposed bridge. The existing bridge has 41 spans and is 2243¿ X 40¿ with a sufficiency rating of 87. The proposed bridge will be 2244¿ X 39¿-3¿ and will consist of 41 AASHTO Type II spans. This project was originally part of the GRIP corridor and it ties to project PI 422470, east of Lake Blackshear which is set to let in TIA Band 3."
0012579,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012579,South Lumpkin Road Trail In Columbus - Phase I - TIA,COMPLETED-CONSTRUCTION,
0012586,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012586,LCI - SR 8/US 29 From CS 520/Boulevard Dr/Monroe Dr To SR 10,UNDER-CONSTRUCTION,"The project will address sidewalk improvements. It will include installation of a furniture zone with street trees & pedestrian scale lighting between Monroe Dr/Blvd & Glen Iris Dr & between Ponce de Leon Place & Freedom Pkwy.  Additional proposed features include raised medians between Midtown Place Shopping Center & Ponce de Leon Court & at the Freedom Pkwy intersection. A ramp & retaining wall system will be constructed on the back side of the existing CVS located in the Midtown Place shopping center. A staircase/retaining wall system will be constructed on the northwest corner of the Atlanta BeltLine Ponce de Leon overpass.  The stair will be constructed against the existing Paris on Ponce building, with a retaining wall system to the west. "
0012596,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012596,US 23/SR 42 (Moreland Ave) - Intersection Improv,UNDER-CONSTRUCTION,The proposed project will convert the intersection of SR 42 / Moreland Avenue and Arkwright Place into a right-in/right-out (RIRO) by constructing a median to restrict all left turn movements and prohibit through movements from Arkwright Place.  This project will include a signalized pedestrian crossing.  The improvement is anticipated to help reduce congestion and help improve safety at the intersection.
0012597,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012597,SR 154 From SR 42/US 23 To SR 155,PRE-CONSTRUCTION,"This is a sidewalk project for SR 154/Memorial Drive from SR 42/ US 23/ Moreland Avenue to SR 155/ Candler Road in the City of Atlanta, DeKalb County. The proposed project adds or rebuilds sidewalks, as well as curb ramps in select locations to provide sidewalks on both sides of the corridor for the entire project length."
0012599,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012599,Ca - CR 633 - Glade RD From CR 786 /,COMPLETED-CONSTRUCTION,This project proposes a safety improvement on Glade Rd to improve sight distance through a horizontal & vertical realignment. Glade Rd is an existing two-lane north-south route btwn I-75 & Red Top Mountain Rd. The posted speed limit on this roadway is 30 MPH btwn the proposed limits of Wildflower Trail & Camp Dr. The Glade Rd corridor is functionally classified as Urban Minor Arterial. This corridor hasn't been designated a Statewide Bicycle route. The Glade Rd improvement was originally by ARC & was added to Work Program by the Board in Feb 2013. The North end of the project would tie into existing roadway just north of Camp Dr. To the south the project ties into an existing roadway just south of Wildflower Trail a private rd.
0012600,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012600,Ca - Holly Springs Pkwy,COMPLETED-CONSTRUCTION,"This project consists of the addition of 5-foot sidewalks and pedestrian lighting along both sides of Holly Springs Parkway from ACE Academy to Pinecrest Road.  In addition, the existing traffic signal located at the intersection of Holly Springs Parkway and Pinecrest Road will be updated to include pedestrian crosswalks and signalization."
0012601,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0012601,Ca - Canton RD From Cobb County Line,COMPLETED-CONSTRUCTION,This project was originated by Cherokee County.  Submitted to the ARC during the last call for projects as a last mile connectivity project for sidewalks.  There is 0.6 mile of sidewalk missing on Canton Road between the Cobb County line and the existing sidewalks in the City of Woodstock.  There is a definite desire line in the shoulder in this area where pedestrians travel on a regular basis.  
